Entity,Code,Year,Percentage
Western Africa,,2010,9.564
Western Africa,,2011,0.671
Western Africa,,2012,2.117
Western Africa,,2013,-1.42
Western Africa,,2014,2.652
Western Africa,,2015,-11.838
Western Africa,,2016,1.849
Western Africa,,2017,16.713
Western Africa,,2018,5.676
Western Africa,,2019,11.721
Western Africa,,2020,0.769
World,OWID_WRL,1966,6.634
World,OWID_WRL,1967,2.203
World,OWID_WRL,1968,5.428
World,OWID_WRL,1969,5.88
World,OWID_WRL,1970,4.833
World,OWID_WRL,1971,4.549
World,OWID_WRL,1972,4.746
World,OWID_WRL,1973,1.566
World,OWID_WRL,1974,9.747
World,OWID_WRL,1975,1.239
World,OWID_WRL,1976,-0.12
World,OWID_WRL,1977,3.418
World,OWID_WRL,1978,8.166
World,OWID_WRL,1979,5.069
World,OWID_WRL,1980,2.279
World,OWID_WRL,1981,2.303
World,OWID_WRL,1982,2.208
World,OWID_WRL,1983,4.485
World,OWID_WRL,1984,3.68
World,OWID_WRL,1985,1.993
World,OWID_WRL,1986,1.685
World,OWID_WRL,1987,1.589
World,OWID_WRL,1988,3.189
World,OWID_WRL,1989,0.068
World,OWID_WRL,1990,5.533
World,OWID_WRL,1991,2.51
World,OWID_WRL,1992,0.358
World,OWID_WRL,1993,5.84
World,OWID_WRL,1994,1.007
World,OWID_WRL,1995,5.421
World,OWID_WRL,1996,1.427
World,OWID_WRL,1997,2.239
World,OWID_WRL,1998,1.19
World,OWID_WRL,1999,1.185
World,OWID_WRL,2000,2.262
World,OWID_WRL,2001,-2.559
World,OWID_WRL,2002,2.407
World,OWID_WRL,2003,0.235
World,OWID_WRL,2004,7.558
World,OWID_WRL,2005,3.989
World,OWID_WRL,2006,4.703
World,OWID_WRL,2007,3.585
World,OWID_WRL,2008,7.599
World,OWID_WRL,2009,2.141
World,OWID_WRL,2010,7.706
World,OWID_WRL,2011,4.456
World,OWID_WRL,2012,6.178
World,OWID_WRL,2013,6.275
World,OWID_WRL,2014,4.775
World,OWID_WRL,2015,3.401
World,OWID_WRL,2016,5.634
World,OWID_WRL,2017,5.603
World,OWID_WRL,2018,6.024
World,OWID_WRL,2019,5.155
World,OWID_WRL,2020,5.058
