Entity,Code,Year,Renewables
United Arab Emirates,ARE,2013,0.16
United Arab Emirates,ARE,2014,0.585
United Arab Emirates,ARE,2015,-0.007
United Arab Emirates,ARE,2016,0.066
United Arab Emirates,ARE,2017,1.111
United Arab Emirates,ARE,2018,1.303
United Arab Emirates,ARE,2019,7.057
United Arab Emirates,ARE,2020,3.377
United Kingdom,GBR,1966,-0.211
United Kingdom,GBR,1967,0.969
United Kingdom,GBR,1968,-3.231
United Kingdom,GBR,1969,-1.294
United Kingdom,GBR,1970,3.556
United Kingdom,GBR,1971,-3.231
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,1.292
United Kingdom,GBR,1974,0.647
United Kingdom,GBR,1975,-0.647
United Kingdom,GBR,1976,1.939
United Kingdom,GBR,1977,-1.617
United Kingdom,GBR,1978,0.325
United Kingdom,GBR,1979,0.644
United Kingdom,GBR,1980,-0.969
United Kingdom,GBR,1981,1.292
United Kingdom,GBR,1982,0.325
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.003
United Kingdom,GBR,1985,-1.616
United Kingdom,GBR,1986,2.261
United Kingdom,GBR,1987,-1.618
United Kingdom,GBR,1988,1.941
United Kingdom,GBR,1989,-0.301
United Kingdom,GBR,1990,2.624
United Kingdom,GBR,1991,-1.359
United Kingdom,GBR,1992,3.012
United Kingdom,GBR,1993,-1.664
United Kingdom,GBR,1994,3.504
United Kingdom,GBR,1995,-0.817
United Kingdom,GBR,1996,-2.77
United Kingdom,GBR,1997,4.123
United Kingdom,GBR,1998,4.1
United Kingdom,GBR,1999,2.686
United Kingdom,GBR,2000,0.83
United Kingdom,GBR,2001,-1.191
United Kingdom,GBR,2002,4.186
United Kingdom,GBR,2003,-1.215
United Kingdom,GBR,2004,9.16
United Kingdom,GBR,2005,7.911
United Kingdom,GBR,2006,4.099
United Kingdom,GBR,2007,5.837
United Kingdom,GBR,2008,10.736
United Kingdom,GBR,2009,10.616
United Kingdom,GBR,2010,3.898
United Kingdom,GBR,2011,22.001
United Kingdom,GBR,2012,13.031
United Kingdom,GBR,2013,31.478
United Kingdom,GBR,2014,29.651
United Kingdom,GBR,2015,43.97
United Kingdom,GBR,2016,-2.01
United Kingdom,GBR,2017,38.369
United Kingdom,GBR,2018,30.362
United Kingdom,GBR,2019,29.063
United Kingdom,GBR,2020,32.123
United States,USA,1966,4.702
United States,USA,1967,75.821
United States,USA,1968,6.684
United States,USA,1969,79.319
United States,USA,1970,-7.02
United States,USA,1971,53.084
United States,USA,1972,23.752
United States,USA,1973,2.26
United States,USA,1974,81.907
United States,USA,1975,-4.777
United States,USA,1976,-37.728
United States,USA,1977,-174.983
United States,USA,1978,171.15
United States,USA,1979,1.9
United States,USA,1980,-8.425
United States,USA,1981,-41.03
United States,USA,1982,133.464
United States,USA,1983,73.76
United States,USA,1984,-14.704
United States,USA,1985,-110.007
United States,USA,1986,33.62
United States,USA,1987,-104.459
United States,USA,1988,-75.836
United States,USA,1989,153.267
United States,USA,1990,91.63
United States,USA,1991,-1.763
United States,USA,1992,-85.595
United States,USA,1993,87.383
United States,USA,1994,-52.488
United States,USA,1995,136.862
United States,USA,1996,96.774
United States,USA,1997,32.197
United States,USA,1998,-92.494
United States,USA,1999,-7.524
United States,USA,2000,-113.679
United States,USA,2001,-172.44
United States,USA,2002,157.69
United States,USA,2003,43.986
United States,USA,2004,0.488
United States,USA,2005,29.834
United States,USA,2006,107.967
United States,USA,2007,-60.799
United States,USA,2008,132.542
United States,USA,2009,127.637
United States,USA,2010,56.771
United States,USA,2011,241.165
United States,USA,2012,-48.263
United States,USA,2013,95.953
United States,USA,2014,46.757
United States,USA,2015,30.18
United States,USA,2016,194.564
United States,USA,2017,198.437
United States,USA,2018,51.398
United States,USA,2019,62.326
United States,USA,2020,127.547
Uzbekistan,UZB,1986,-2.259
Uzbekistan,UZB,1987,5.978
Uzbekistan,UZB,1988,1.093
Uzbekistan,UZB,1989,-4.616
Uzbekistan,UZB,1990,3.183
Uzbekistan,UZB,1991,-1.714
Uzbekistan,UZB,1992,0.694
Uzbekistan,UZB,1993,2.992
Uzbekistan,UZB,1994,-0.561
Uzbekistan,UZB,1995,-2.689
Uzbekistan,UZB,1996,0.936
Uzbekistan,UZB,1997,-2.078
Uzbekistan,UZB,1998,-0.053
Uzbekistan,UZB,1999,-0.183
Uzbekistan,UZB,2000,0.519
Uzbekistan,UZB,2001,0.275
Uzbekistan,UZB,2002,0.356
Uzbekistan,UZB,2003,2.531
Uzbekistan,UZB,2004,-1.915
Uzbekistan,UZB,2005,0.917
Uzbekistan,UZB,2006,-2.858
Uzbekistan,UZB,2007,1.516
Uzbekistan,UZB,2008,-5.574
Uzbekistan,UZB,2009,5.431
Uzbekistan,UZB,2010,4.351
Uzbekistan,UZB,2011,-6.533
Uzbekistan,UZB,2012,1.542
Uzbekistan,UZB,2013,-0.316
Uzbekistan,UZB,2014,-0.312
Uzbekistan,UZB,2015,-0.51
Uzbekistan,UZB,2016,3.197
Uzbekistan,UZB,2017,2.643
Uzbekistan,UZB,2018,-6.396
Uzbekistan,UZB,2019,1.404
Uzbekistan,UZB,2020,0.754
Venezuela,VEN,1966,0.072
Venezuela,VEN,1967,0.669
Venezuela,VEN,1968,3.089
Venezuela,VEN,1969,1.228
Venezuela,VEN,1970,2.539
Venezuela,VEN,1971,3.572
Venezuela,VEN,1972,1.75
Venezuela,VEN,1973,0.569
Venezuela,VEN,1974,4.117
Venezuela,VEN,1975,3.4
Venezuela,VEN,1976,4.575
Venezuela,VEN,1977,4.403
Venezuela,VEN,1978,0.192
Venezuela,VEN,1979,5.578
Venezuela,VEN,1980,0.964
Venezuela,VEN,1981,1.392
Venezuela,VEN,1982,2.017
Venezuela,VEN,1983,6.247
Venezuela,VEN,1984,6.056
Venezuela,VEN,1985,6.681
Venezuela,VEN,1986,6.975
Venezuela,VEN,1987,15.789
Venezuela,VEN,1988,9.333
Venezuela,VEN,1989,1.286
Venezuela,VEN,1990,6.436
Venezuela,VEN,1991,20.997
Venezuela,VEN,1992,7.581
Venezuela,VEN,1993,0.575
Venezuela,VEN,1994,10.572
Venezuela,VEN,1995,0.461
Venezuela,VEN,1996,6.658
Venezuela,VEN,1997,9.503
Venezuela,VEN,1998,1.819
Venezuela,VEN,1999,7.436
Venezuela,VEN,2000,6.35
Venezuela,VEN,2001,-7.882
Venezuela,VEN,2002,-3.563
Venezuela,VEN,2003,1.673
Venezuela,VEN,2004,24.783
Venezuela,VEN,2005,17.665
Venezuela,VEN,2006,10.256
Venezuela,VEN,2007,2.946
Venezuela,VEN,2008,8.34
Venezuela,VEN,2009,-3.705
Venezuela,VEN,2010,-25.309
Venezuela,VEN,2011,15.614
Venezuela,VEN,2012,-4.956
Venezuela,VEN,2013,3.006
Venezuela,VEN,2014,-13.13
Venezuela,VEN,2015,-14.718
Venezuela,VEN,2016,-30.517
Venezuela,VEN,2017,-6.92
Venezuela,VEN,2018,-6.608
Venezuela,VEN,2019,-21.175
Venezuela,VEN,2020,-42.378
Vietnam,VNM,1966,0.139
Vietnam,VNM,1967,0.111
Vietnam,VNM,1968,0.139
Vietnam,VNM,1969,0.167
Vietnam,VNM,1970,0.167
Vietnam,VNM,1971,0.039
Vietnam,VNM,1972,-0.533
Vietnam,VNM,1973,-0.006
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0.222
Vietnam,VNM,1976,0.158
Vietnam,VNM,1977,0.119
Vietnam,VNM,1978,0.556
Vietnam,VNM,1979,0.556
Vietnam,VNM,1980,1.356
Vietnam,VNM,1981,0.053
Vietnam,VNM,1982,0.147
Vietnam,VNM,1983,-0.936
Vietnam,VNM,1984,1.044
Vietnam,VNM,1985,-0.339
Vietnam,VNM,1986,-0.194
Vietnam,VNM,1987,-0.064
Vietnam,VNM,1988,1.131
Vietnam,VNM,1989,5.686
Vietnam,VNM,1990,4.253
Vietnam,VNM,1991,2.633
Vietnam,VNM,1992,2.531
Vietnam,VNM,1993,2.047
Vietnam,VNM,1994,3.55
Vietnam,VNM,1995,3.719
Vietnam,VNM,1996,3.961
Vietnam,VNM,1997,-0.975
Vietnam,VNM,1998,-1.561
Vietnam,VNM,1999,7.442
Vietnam,VNM,2000,2.158
Vietnam,VNM,2001,9.835
Vietnam,VNM,2002,-0.357
Vietnam,VNM,2003,1.827
Vietnam,VNM,2004,-3.491
Vietnam,VNM,2005,-3.622
Vietnam,VNM,2006,8.249
Vietnam,VNM,2007,6.948
Vietnam,VNM,2008,8.933
Vietnam,VNM,2009,10.095
Vietnam,VNM,2010,-4.198
Vietnam,VNM,2011,32.074
Vietnam,VNM,2012,30.857
Vietnam,VNM,2013,10.804
Vietnam,VNM,2014,10.174
Vietnam,VNM,2015,-13.277
Vietnam,VNM,2016,21.542
Vietnam,VNM,2017,55.979
Vietnam,VNM,2018,-11.569
Vietnam,VNM,2019,-33.328
Vietnam,VNM,2020,15.576
Western Africa,,1966,1.26
Western Africa,,1967,2.786
Western Africa,,1968,3.001
Western Africa,,1969,2.712
Western Africa,,1970,1.823
Western Africa,,1971,0.43
Western Africa,,1972,1.146
Western Africa,,1973,2.468
Western Africa,,1974,1.255
Western Africa,,1975,1.127
Western Africa,,1976,1.924
Western Africa,,1977,0.891
Western Africa,,1978,-2.471
Western Africa,,1979,6.855
Western Africa,,1980,0.46
Western Africa,,1981,0.028
Western Africa,,1982,-0.689
Western Africa,,1983,-10.286
Western Africa,,1984,-1.672
Western Africa,,1985,8.556
Western Africa,,1986,4.878
Western Africa,,1987,-0.558
Western Africa,,1988,2.928
Western Africa,,1989,2.556
Western Africa,,1990,0.625
Western Africa,,1991,5.495
Western Africa,,1992,1.086
Western Africa,,1993,-1.666
Western Africa,,1994,-0.534
Western Africa,,1995,1.95
Western Africa,,1996,1.482
Western Africa,,1997,0.944
Western Africa,,1998,-8.647
Western Africa,,1999,5.715
Western Africa,,2000,2.822
Western Africa,,2001,0.838
Western Africa,,2002,2.73
Western Africa,,2003,-4.861
Western Africa,,2004,5.555
Western Africa,,2005,-1.313
Western Africa,,2006,-4.307
Western Africa,,2007,-4.422
Western Africa,,2008,5.51
Western Africa,,2009,-1.067
Western Africa,,2010,3.889
Western Africa,,2011,0.299
Western Africa,,2012,0.95
Western Africa,,2013,-0.651
Western Africa,,2014,1.198
Western Africa,,2015,-5.488
Western Africa,,2016,0.756
Western Africa,,2017,6.956
Western Africa,,2018,2.757
Western Africa,,2019,6.017
Western Africa,,2020,0.441
World,OWID_WRL,1966,173.444
World,OWID_WRL,1967,61.406
World,OWID_WRL,1968,154.666
World,OWID_WRL,1969,176.645
World,OWID_WRL,1970,153.721
World,OWID_WRL,1971,151.676
World,OWID_WRL,1972,165.454
World,OWID_WRL,1973,57.186
World,OWID_WRL,1974,361.471
World,OWID_WRL,1975,50.415
World,OWID_WRL,1976,-4.938
World,OWID_WRL,1977,140.663
World,OWID_WRL,1978,347.567
World,OWID_WRL,1979,233.351
World,OWID_WRL,1980,110.233
World,OWID_WRL,1981,113.946
World,OWID_WRL,1982,111.748
World,OWID_WRL,1983,232.014
World,OWID_WRL,1984,198.924
World,OWID_WRL,1985,111.687
World,OWID_WRL,1986,96.283
World,OWID_WRL,1987,92.362
World,OWID_WRL,1988,188.301
World,OWID_WRL,1989,4.133
World,OWID_WRL,1990,337.321
World,OWID_WRL,1991,161.525
World,OWID_WRL,1992,23.638
World,OWID_WRL,1993,386.579
World,OWID_WRL,1994,70.519
World,OWID_WRL,1995,383.584
World,OWID_WRL,1996,106.43
World,OWID_WRL,1997,169.373
World,OWID_WRL,1998,92.035
World,OWID_WRL,1999,92.792
World,OWID_WRL,2000,179.134
World,OWID_WRL,2001,-207.278
World,OWID_WRL,2002,190.002
World,OWID_WRL,2003,18.984
World,OWID_WRL,2004,612.286
World,OWID_WRL,2005,347.581
World,OWID_WRL,2006,426.143
World,OWID_WRL,2007,340.124
World,OWID_WRL,2008,746.807
World,OWID_WRL,2009,226.441
World,OWID_WRL,2010,832.293
World,OWID_WRL,2011,518.398
World,OWID_WRL,2012,750.703
World,OWID_WRL,2013,809.578
World,OWID_WRL,2014,654.777
World,OWID_WRL,2015,488.617
World,OWID_WRL,2016,836.881
World,OWID_WRL,2017,879.213
World,OWID_WRL,2018,998.177
World,OWID_WRL,2019,905.663
World,OWID_WRL,2020,934.439
